mutational_propensity	cancer_type	gene	variant	Beta_value	P	FDR
MP5	pan-cancer	NCF1	Somatic_Nsy_mutations	2.33162602166274	0.011618302471541	0.091263104297414
MP5	pan-cancer	PEG10	Germline_truncation	0.002121838805884	0.00385343187703	0.043784284279049
MP5	pan-cancer	PEG10	TSS_methylation	0.373287972762342	0.008141505259298	0.072041924364205
MP5	pan-cancer	ASB4	germline missense	0.002140985678761	0.003316064554901	0.039576088299206
MP5	pan-cancer	ASB4	Somatic_Nsy_mutations	3.2059514721657	6.94355160749158E-13	3.96779806806144E-10
MP5	pan-cancer	CYP3A43	Germline_structural_varinat	0.002040390040187	0.004629351212031	0.049438148541598
MP5	pan-cancer	CYP3A43	Somatic_Nsy_mutations	2.59197477421517	0.004521321226907	0.048694119727713
MP5	pan-cancer	LRRC4	germline missense	0.000283406960252	0.009255608873236	0.078506837803589
MP5	pan-cancer	LRRC4	Somatic_Nsy_mutations	2.65682314870361	3.66532628265071E-11	1.26984982515823E-08
MP5	pan-cancer	SSBP1	germline missense	0.001946396952399	0.007854835327897	0.070364175257247
MP5	pan-cancer	SSBP1	Somatic_Nsy_mutations	4.77046997020053	0.000214663874285	0.00536681914837
MP5	pan-cancer	GBX1	Germline_truncation	-0.001919974769694	0.008968221794305	0.076896549878892
MP5	pan-cancer	GBX1	Somatic_Nsy_mutations	3.12303429314484	1.63335247639537E-06	0.000111514556638
MP5	pan-cancer	STMN4	germline missense	0.002224585389449	0.002382410385051	0.031552908768527
MP5	pan-cancer	STMN4	SCNAs	0.36703425152651	0.001695031588838	0.024771136363023
MP5	pan-cancer	HMBOX1	germline missense	0.000681387887509	0.002297404972483	0.030775225981476
MP5	pan-cancer	HMBOX1	Somatic_Nsy_mutations	2.17575003413357	1.80837048576218E-07	1.75959003354045E-05
MP5	pan-cancer	HMBOX1	SCNAs	0.309389247399252	0.009416189196085	0.0794120413227
MP5	pan-cancer	NBN	Germline_truncation	0.002443353381091	0.00092923320281	0.01599618641473
MP5	pan-cancer	NBN	Somatic_Nsy_mutations	2.88317835943457	7.17116072248287E-20	2.32786121567112E-16
MP5	pan-cancer	CALB1	germline missense	0.002497572938722	0.000758156121002	0.013742615838682
MP5	pan-cancer	CALB1	Somatic_Nsy_mutations	3.13348961889469	1.68360011731257E-06	0.000114338884127
MP5	pan-cancer	OSR2	germline missense	0.00213690099664	0.003488116349964	0.040916823021635
MP5	pan-cancer	OSR2	Somatic_Nsy_mutations	2.18733773456677	4.94572439263054E-05	0.001842687145704
MP5	pan-cancer	RECQL4	germline missense	-0.000251971945308	0.009028512896199	0.077209565322562
MP5	pan-cancer	RECQL4	Somatic_Nsy_mutations	1.90017867936754	0.000173906676169	0.004625668515039
MP5	pan-cancer	KCNV2	germline missense	0.000772513697575	0.011605951879202	0.091196588682375
MP5	pan-cancer	KCNV2	Somatic_Nsy_mutations	1.40130757770854	0.001505500164722	0.022720873592943
MP5	pan-cancer	NFIB	germline missense	0.001232049697638	0.002972344037892	0.036746401737969
MP5	pan-cancer	NFIB	Somatic_Nsy_mutations	2.7527442448768	8.01820870671397E-15	7.64780706055616E-12
MP5	pan-cancer	CNTLN	Germline_truncation	-0.002000784509203	0.004874397216313	0.051176467672836
MP5	pan-cancer	CNTLN	Somatic_Nsy_mutations	1.96319201637543	0.006469870244727	0.061814880428191
MP5	pan-cancer	RPS6	germline missense	0.002164110046655	0.001787569105753	0.025737636225401
MP5	pan-cancer	RPS6	Somatic_Nsy_mutations	2.73955999470765	4.10709210202189E-07	3.47929158152717E-05
MP5	pan-cancer	PAX5	Germline_truncation	-0.001791932526169	1.59997144065458E-05	0.000739990870771
MP5	pan-cancer	PAX5	Somatic_Nsy_mutations	2.83881336852227	2.5458939421922E-14	2.13331001480123E-11
MP5	pan-cancer	ANKRD20A4	germline missense	-0.000271701970669	0.008833684720822	0.076112972687329
MP5	pan-cancer	ANKRD20A4	Somatic_Nsy_mutations	1.6866996993571	0.000355376892764	0.007766400502525
MP5	pan-cancer	ANXA1	germline missense	0.001392732724412	0.006669928535238	0.063063506446154
MP5	pan-cancer	ANXA1	Somatic_Nsy_mutations	3.69539965417872	4.2710922502927E-05	0.001641186209547
MP5	pan-cancer	IPPK	germline missense	0.000748482046879	0.007501371239941	0.068234445514115
MP5	pan-cancer	IPPK	Somatic_Nsy_mutations	3.20395850424094	2.17910294373429E-09	4.09619394276429E-07
MP5	pan-cancer	CYLC2	Germline_truncation	0.002428067458449	0.001368717976723	0.021187074171357
MP5	pan-cancer	CYLC2	Somatic_Nsy_mutations	4.76513741124437	0.000176997963187	0.004678188816744
MP5	pan-cancer	SLC44A1	germline missense	-0.000660414778504	0.006193928217174	0.060002475798487
MP5	pan-cancer	SLC44A1	Somatic_Nsy_mutations	4.69340365837321	0.000157356486124	0.004314080509678
MP5	pan-cancer	WDR31	germline missense	-0.000976716109897	0.001124742470441	0.018389820267885
MP5	pan-cancer	WDR31	Somatic_Nsy_mutations	3.26753514146116	3.21293916584076E-08	4.09478549426523E-06
MP5	pan-cancer	GDI2	germline missense	0.002155260053568	0.003114280351605	0.037932991523947
MP5	pan-cancer	GDI2	Somatic_Nsy_mutations	4.74577471034809	0.000210254579171	0.00528634806316
MP5	pan-cancer	ZNF438	germline missense	-0.00070203907277	0.002591938206684	0.033407040198794
MP5	pan-cancer	ZNF438	Somatic_Nsy_mutations	-2.50984767954956	0.005193853539524	0.053405528046111
MP5	pan-cancer	ZNF438	TSS_methylation	0.243217834416767	0.010773973106763	0.086816346719468
MP5	pan-cancer	LRRTM3	germline missense	-0.001090774636362	0.008742838462964	0.075604175978255
MP5	pan-cancer	LRRTM3	Somatic_Nsy_mutations	4.97908935623576	7.32314180007369E-05	0.002505414727741
MP5	pan-cancer	CDH23	Germline_truncation	-0.002972740720209	0.003364274864887	0.039953365072684
MP5	pan-cancer	CDH23	Somatic_Nsy_mutations	4.94413144037539	9.36093012793684E-05	0.003019408032775
MP5	pan-cancer	CDH23	TSS_methylation	0.4423553008804	0.003284018220559	0.039312392518707
MP5	pan-cancer	PLA2G12B	germline missense	0.002791995377197	0.00012287224898	0.003666196241768
MP5	pan-cancer	PLA2G12B	Somatic_Nsy_mutations	2.92985124030746	4.40690773667075E-07	3.69433332575148E-05
MP5	pan-cancer	RPS24	germline missense	0.002010562760649	0.005647374410962	0.056451969479998
MP5	pan-cancer	RPS24	Somatic_Nsy_mutations	2.82373348327378	1.28266240659472E-07	1.32410727874367E-05
MP5	pan-cancer	ANXA11	germline missense	-0.000418495778821	0.010559113295101	0.085642262013032
MP5	pan-cancer	ANXA11	Somatic_Nsy_mutations	2.83892366474007	8.63487192897395E-09	1.33263016872364E-06
MP5	pan-cancer	SH2D4B	germline missense	-0.000860662135265	0.009268011396617	0.078584428429926
MP5	pan-cancer	SH2D4B	Somatic_Nsy_mutations	3.07835178101002	4.72265113013561E-14	3.70044143551971E-11
MP5	pan-cancer	PCGF5	germline missense	0.002006524160447	0.00627170838824	0.060527449461736
MP5	pan-cancer	PCGF5	Somatic_Nsy_mutations	2.26001770155786	4.39632410742097E-07	3.68726605873851E-05
MP5	pan-cancer	TBC1D12	germline missense	-0.002970139414231	0.003596087501041	0.041737598961457
MP5	pan-cancer	TBC1D12	Somatic_Nsy_mutations	4.96092682058848	0.000109337652	0.003380244171967
MP5	pan-cancer	NPM3	germline missense	-0.002001275026583	0.006755626600778	0.063620477232087
MP5	pan-cancer	NPM3	Somatic_Nsy_mutations	3.83934613004418	0.003123756133831	0.038004437047456
MP5	pan-cancer	VAX1	germline missense	0.001332727651085	0.010304186794093	0.084317882485333
MP5	pan-cancer	VAX1	Somatic_Nsy_mutations	3.75322862692774	9.29625293493764E-09	1.42163849663104E-06
MP5	pan-cancer	ECHS1	germline missense	0.001983907869069	0.006753674480892	0.063610284808874
MP5	pan-cancer	ECHS1	Somatic_Nsy_mutations	1.80554014420521	0.000286015050461	0.006606771503774
MP5	pan-cancer	ECHS1	SCNAs	0.383393754379612	0.002752052289151	0.034817837448944
MP5	pan-cancer	IFITM2	germline missense	0.002117141950569	0.003902955179279	0.044164170694205
MP5	pan-cancer	IFITM2	Somatic_Nsy_mutations	2.36639500604784	0.000282877977086	0.006554688779719
MP5	pan-cancer	TPP1	Germline_truncation	-0.002208655107652	0.002300545398421	0.030804533346097
MP5	pan-cancer	TPP1	SCNAs	0.317211782613529	0.011373613324218	0.089945846537294
MP5	pan-cancer	NLRP14	Germline_truncation	0.002240939253427	0.00137946416333	0.021311573792876
MP5	pan-cancer	NLRP14	Somatic_Nsy_mutations	4.64929094968732	0.000158722232717	0.004338470655593
MP5	pan-cancer	PDE3B	germline missense	0.000589073501297	0.011627974695668	0.091305660598928
MP5	pan-cancer	PDE3B	Somatic_Nsy_mutations	2.74066585586483	2.14820531461646E-14	1.84817901823721E-11
MP5	pan-cancer	CYP2R1	germline missense	-0.001882949918618	0.00823852542123	0.07258831556512
MP5	pan-cancer	CYP2R1	Somatic_Nsy_mutations	3.33815097158224	2.28559393163924E-10	5.94548394240306E-08
MP5	pan-cancer	CYP2R1	TSS_methylation	-0.679986275763673	0.00525413849989	0.053813405855893
MP5	pan-cancer	SLC22A11	Germline_truncation	0.001143151080564	0.007427029600537	0.06780148881386
MP5	pan-cancer	SLC22A11	Somatic_Nsy_mutations	3.22943815970914	1.19303382393791E-10	3.44953764133831E-08
MP5	pan-cancer	MRPL49	germline missense	0.002156958587485	0.00363100675417	0.042013635766812
MP5	pan-cancer	MRPL49	SCNAs	-0.323396428915789	0.011258793364673	0.089339926274005
MP5	pan-cancer	CTSW	germline missense	-0.001955865660343	0.007980006569769	0.071093282238064
MP5	pan-cancer	CTSW	Germline_truncation	-0.001097006543164	0.009669216438113	0.080777060707075
MP5	pan-cancer	CTSW	Somatic_Nsy_mutations	2.25650062375179	8.2579233882002E-08	9.12460378590172E-06
MP5	pan-cancer	CTSW	SCNAs	-0.339181969111125	0.007453075975911	0.067947284127705
MP5	pan-cancer	CCDC87	Germline_truncation	-0.00187576763436	0.010334120038455	0.084479145972295
MP5	pan-cancer	CCDC87	SCNAs	-0.348007449531763	0.007608742105404	0.06892223230481
MP5	pan-cancer	KRTAP5-8	Germline_truncation	-0.001916361394659	0.008285728468684	0.072870758734522
MP5	pan-cancer	KRTAP5-8	Somatic_Nsy_mutations	3.41857986230363	1.490831373303E-07	1.49816530183296E-05
MP5	pan-cancer	UVRAG	Germline_truncation	-0.001923928615445	0.009011550958865	0.077127687141646
MP5	pan-cancer	UVRAG	Somatic_Nsy_mutations	2.89063214431654	6.5480030892479E-10	1.44621764513931E-07
MP5	pan-cancer	UVRAG	TSS_methylation	-1.98931882893322	0.002108458298603	0.028952028459603
MP5	pan-cancer	BUD13	germline missense	-0.0009407180305	0.009415675811079	0.079409445336276
MP5	pan-cancer	BUD13	Somatic_Nsy_mutations	3.07736700838932	2.88806114956709E-13	1.85013603570053E-10
MP5	pan-cancer	TMEM136	germline missense	-0.001995400055541	0.007457110379121	0.067975349582661
MP5	pan-cancer	TMEM136	Somatic_Nsy_mutations	4.76100816205097	0.00024422895965	0.005889839496322
MP5	pan-cancer	JAM3	Germline_truncation	0.001489703534151	0.003683207453864	0.042437136951132
MP5	pan-cancer	JAM3	Somatic_Nsy_mutations	2.84331155048689	2.64883065321014E-12	1.26950302960198E-09
MP5	pan-cancer	VPS26B	germline missense	0.001542996863867	0.002679005419195	0.034175743284116
MP5	pan-cancer	VPS26B	Somatic_Nsy_mutations	3.03445042699783	1.94260544394422E-07	1.87134912605151E-05
MP5	pan-cancer	ADIPOR2	germline missense	0.002361237199004	0.001494998368379	0.022611734289601
MP5	pan-cancer	ADIPOR2	Somatic_Nsy_mutations	2.57417485133063	3.36407772755393E-07	2.9453362864186E-05
MP5	pan-cancer	TPI1	germline missense	0.001475553328902	0.005161703417641	0.053174255352857
MP5	pan-cancer	TPI1	Somatic_Nsy_mutations	-3.30703344745314	0.011288891937848	0.089512846759102
MP5	pan-cancer	NANOG	Germline_truncation	-0.001944671998735	0.007684421936618	0.069367023445843
MP5	pan-cancer	NANOG	Somatic_Nsy_mutations	3.61168799574069	2.8929521196975E-08	3.75259021917417E-06
MP5	pan-cancer	CLEC7A	germline missense	-0.001110141780981	0.002529037994172	0.032881579745098
MP5	pan-cancer	CLEC7A	Somatic_Nsy_mutations	3.28156516344934	2.54429141956609E-12	1.22781409445548E-09
MP5	pan-cancer	SSPN	germline missense	-0.000533788949154	0.005437947865682	0.055050849598566
MP5	pan-cancer	SSPN	Somatic_Nsy_mutations	3.87202470619617	2.91987336284367E-05	0.001207882631405
MP5	pan-cancer	SP1	germline missense	-0.000958987326498	0.006129610509125	0.059606574016328
MP5	pan-cancer	SP1	Somatic_Nsy_mutations	2.70904464062485	1.54523961170767E-10	4.27665861096088E-08
MP5	pan-cancer	PIP4K2C	germline missense	0.000603342989349	0.005666963629802	0.056578732051609
MP5	pan-cancer	PIP4K2C	Somatic_Nsy_mutations	-1.94552431398742	0.009978192866314	0.082475506530071
MP5	pan-cancer	ALX1	germline missense	0.000694697812283	0.001917710686525	0.027057335625896
MP5	pan-cancer	ALX1	Somatic_Nsy_mutations	2.20075079280315	4.76920206066597E-08	5.7410403029502E-06
MP5	pan-cancer	ALX1	SCNAs	0.541276999956407	0.000174772058547	0.004639741135877
MP5	pan-cancer	NTS	germline missense	0.00280908144613	0.000115914363498	0.003522948496466
MP5	pan-cancer	NTS	Somatic_Nsy_mutations	3.45027263276092	1.11160999415456E-10	3.24079197171291E-08
MP5	pan-cancer	NTS	SCNAs	0.541930486057282	0.000178370246767	0.004699414881597
MP5	pan-cancer	SYCP3	Germline_truncation	0.001820507498057	0.010055106001117	0.082922758292948
MP5	pan-cancer	SYCP3	Somatic_Nsy_mutations	3.17928549701745	4.81771165940927E-13	2.86754800404448E-10
MP5	pan-cancer	TDG	germline missense	-0.000448782800507	0.00794740865202	0.070919641838162
MP5	pan-cancer	TDG	Somatic_Nsy_mutations	3.17210347081962	4.1450651571864E-13	2.52555420289384E-10
MP5	pan-cancer	EID3	germline missense	-0.000921065177861	0.010210629802609	0.083804907128508
MP5	pan-cancer	EID3	Somatic_Nsy_mutations	3.42512139010529	2.06031140473193E-15	2.23751554159698E-12
MP5	pan-cancer	EID3	SCNAs	0.3504134974131	0.013161242871586	0.099152992103515
MP5	pan-cancer	MMAB	germline missense	0.001964496873737	0.007867471593718	0.070445054372047
MP5	pan-cancer	MMAB	Somatic_Nsy_mutations	2.79338964772552	0.002579812809618	0.033309662077684
MP5	pan-cancer	KNTC1	germline missense	0.000416883736966	0.012488180460985	0.095727104783393
MP5	pan-cancer	KNTC1	Somatic_Nsy_mutations	4.88437797100555	4.86628740089051E-05	0.001819398980234
MP5	pan-cancer	SCARB1	germline missense	0.00068763861528	0.006384344783298	0.061273942972124
MP5	pan-cancer	SCARB1	Somatic_Nsy_mutations	1.92412234658209	9.09687880930225E-07	6.81293911313365E-05
MP5	pan-cancer	BRI3BP	germline missense	0.001715852291925	0.001160289070806	0.018787325541806
MP5	pan-cancer	BRI3BP	Somatic_Nsy_mutations	2.44430064459236	0.008487642281985	0.074067076432989
MP5	pan-cancer	LATS2	germline missense	-0.000633063673623	0.00620531648008	0.060070381083567
MP5	pan-cancer	LATS2	Somatic_Nsy_mutations	2.63375607091087	5.54204892983956E-15	5.47530338403236E-12
MP5	pan-cancer	LNX2	germline missense	0.000768804642311	0.001158541094287	0.018770824505206
MP5	pan-cancer	LNX2	Somatic_Nsy_mutations	2.3845746631534	1.18383833525066E-07	1.23931190884095E-05
MP5	pan-cancer	FOXO1	germline missense	0.001302966628394	0.011669528747523	0.091520331527952
MP5	pan-cancer	FOXO1	Somatic_Nsy_mutations	5.00524607335142	9.30596944344145E-05	0.003006449980996
MP5	pan-cancer	ITM2B	germline missense	0.002961815921224	6.2856912745271E-05	0.002223743903405
MP5	pan-cancer	ITM2B	Somatic_Nsy_mutations	2.27320238767225	1.15931315444731E-06	8.35975803144682E-05
MP5	pan-cancer	WDFY2	germline missense	0.000811598141352	0.000349737473832	0.007673545297289
MP5	pan-cancer	WDFY2	Somatic_Nsy_mutations	1.33611596453049	0.004361596768887	0.047582410614536
MP5	pan-cancer	RNASE9	germline missense	0.002123627692255	0.004092270156349	0.045581359561895
MP5	pan-cancer	RNASE9	Somatic_Nsy_mutations	2.91206012660204	7.70013891868177E-07	5.92410747467935E-05
MP5	pan-cancer	RABGGTA	germline missense	-0.000790536248672	0.009159414902515	0.077952368619897
MP5	pan-cancer	RABGGTA	Somatic_Nsy_mutations	3.12893113233683	3.65784886912409E-10	8.90400938053E-08
MP5	pan-cancer	DHRS1	germline missense	0.001722812987826	0.000945909387869	0.016212941885013
MP5	pan-cancer	DHRS1	Somatic_Nsy_mutations	3.08777661969389	3.86083824959757E-05	0.001512276483751
MP5	pan-cancer	RIPK3	germline missense	0.002372120351146	0.001106237692099	0.018181798611482
MP5	pan-cancer	RIPK3	Somatic_Nsy_mutations	2.98821922219716	2.69965757097823E-09	4.90985603931616E-07
MP5	pan-cancer	KTN1	germline missense	0.000651289360599	0.004229433022411	0.046590581220528
MP5	pan-cancer	KTN1	Somatic_Nsy_mutations	2.27358057054286	7.42375092161855E-12	3.23306445012734E-09
MP5	pan-cancer	ACTR10	germline missense	-0.001897467999442	0.009675241173927	0.080814401901995
MP5	pan-cancer	ACTR10	Somatic_Nsy_mutations	4.73802149785464	0.000218678540099	0.005439103404178
MP5	pan-cancer	PTGR2	germline missense	-0.002106467881284	0.004554978899511	0.048919425161069
MP5	pan-cancer	PTGR2	Somatic_Nsy_mutations	3.65498591468237	7.58685622192177E-05	0.002572173316502
MP5	pan-cancer	ABCD4	germline missense	-0.000467161106821	0.004205964116092	0.046435339231457
MP5	pan-cancer	ABCD4	Somatic_Nsy_mutations	2.51450284804996	5.49907622471771E-07	4.43845310054833E-05
MP5	pan-cancer	PROX2	germline missense	-0.000530583849514	0.010846259048124	0.08715883285055
MP5	pan-cancer	PROX2	Somatic_Nsy_mutations	4.86904213175833	0.000138246881742	0.00397081762177
MP5	pan-cancer	JDP2	germline missense	0.002628790776742	0.000508513224926	0.010205428209157
MP5	pan-cancer	JDP2	Somatic_Nsy_mutations	3.65242980216272	0.005025827371401	0.052225530777578
MP5	pan-cancer	WDR20	germline missense	-0.000828740399078	0.011762081125551	0.091986700752233
MP5	pan-cancer	WDR20	Somatic_Nsy_mutations	2.63167722194826	0.004024956319167	0.045082331498059
MP5	pan-cancer	KLC1	germline missense	0.000549721895017	0.008778129855931	0.075808463227758
MP5	pan-cancer	KLC1	Somatic_Nsy_mutations	2.54388710791676	5.50928371979295E-08	6.46865263648188E-06
MP5	pan-cancer	SNURF	germline missense	0.002159794303368	0.00311256478278	0.037929203864502
MP5	pan-cancer	SNURF	SCNAs	0.387252039131355	0.003988864929319	0.04481075502855
MP5	pan-cancer	CHRFAM7A	germline missense	-0.002092279050172	0.004228673154124	0.046588208660919
MP5	pan-cancer	CHRFAM7A	Somatic_Nsy_mutations	3.10875351950504	1.74343814207705E-06	0.000117612292365
MP5	pan-cancer	CHRFAM7A	SCNAs	0.478396030622577	0.000567480712377	0.011095444240773
MP5	pan-cancer	PLA2G4F	Germline_truncation	0.001928697191374	0.008595949307248	0.074739755421043
MP5	pan-cancer	PLA2G4F	Somatic_Nsy_mutations	1.80378264132704	5.19686164393495E-05	0.001915006087282
MP5	pan-cancer	PLA2G4F	SCNAs	0.516298529924331	0.000166481334597	0.004483424513578
MP5	pan-cancer	STRC	germline missense	0.001144072122322	0.005837302675441	0.057747233682627
MP5	pan-cancer	STRC	Somatic_Nsy_mutations	3.05747604427952	2.27477539807968E-07	2.13037927217168E-05
MP5	pan-cancer	STRC	SCNAs	0.5180889333822	0.000150812739622	0.004202987086157
MP5	pan-cancer	RAB8B	germline missense	0.001861887645714	0.010887381609448	0.087389301610257
MP5	pan-cancer	RAB8B	Somatic_Nsy_mutations	3.55139500658388	0.000106472922596	0.003317700390623
MP5	pan-cancer	CYP1A2	Germline_truncation	-0.002795483359664	0.000352329977135	0.007718590097965
MP5	pan-cancer	CYP1A2	Somatic_Nsy_mutations	2.41893849772023	6.813148766512E-08	7.76588388953877E-06
MP5	pan-cancer	PPCDC	germline missense	0.002082672903804	0.00479049709939	0.050594446416475
MP5	pan-cancer	PPCDC	Somatic_Nsy_mutations	2.28115169965146	0.000511862598615	0.010260919308851
MP5	pan-cancer	NEIL1	Germline_truncation	0.002078856844287	0.00413493717028	0.045882581657102
MP5	pan-cancer	NEIL1	Somatic_Nsy_mutations	2.14568955240444	0.000243611400069	0.005880365252956
MP5	pan-cancer	KIAA1024	Germline_truncation	0.002956016872358	5.67114759914947E-05	0.002054499931748
MP5	pan-cancer	KIAA1024	Somatic_Nsy_mutations	2.01433235232528	2.17277205012384E-10	5.70191771748905E-08
MP5	pan-cancer	HOMER2	germline missense	0.00158302989072	0.002158150662953	0.029434529454602
MP5	pan-cancer	HOMER2	Somatic_Nsy_mutations	2.1461371332834	1.33503903778942E-06	9.41942584377554E-05
MP5	pan-cancer	MRPS11	germline missense	-0.001385935665043	0.007571661537992	0.068668467558165
MP5	pan-cancer	MRPS11	Somatic_Nsy_mutations	2.76049037563806	2.48068160265228E-06	0.000157869024213
